,ID,label,POS tags
39943,GO:0062145,L-propargylglycine--L-glutamate ligase activity,NOUN | NOUN | NOUN
39944,GO:0006245,TDP catabolic process,NOUN | ADJ | NOUN
39945,GO:0060479,lung cell differentiation,NOUN | NOUN | NOUN
39946,GO:1903955,positive regulation of protein targeting to mitochondrion,ADJ | NOUN | ADP | NOUN | VERB | ADP | NOUN
39947,GO:1905178,regulation of cardiac muscle tissue regeneration,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
39948,GO:1902311,regulation of copper ion transmembrane transport,NOUN | ADP | NOUN | NOUN | NOUN | NOUN
39949,GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NUM | NOUN
39950,GO:0009225,nucleotide-sugar metabolic process,NOUN | ADJ | NOUN
39951,GO:0051383,kinetochore organization,NOUN | NOUN
39952,GO:0070494,regulation of thrombin-activated receptor signaling pathway,NOUN | ADP | NOUN | NOUN | NOUN | NOUN
39953,GO:0033998,inulin fructotransferase (DFA-III-forming) activity,NOUN | NOUN | NOUN | NOUN
39954,GO:0015045,rubredoxin-NAD(P)+ reductase activity,NOUN | NOUN | NOUN
39955,GO:1904292,regulation of ERAD pathway,NOUN | ADP | NOUN | NOUN
39956,GO:0010406,classical arabinogalactan protein metabolic process,ADJ | NOUN | NOUN | ADJ | NOUN
39957,GO:0061833,protein localization to tricellular tight junction,NOUN | NOUN | ADP | ADJ | ADJ | NOUN
39958,GO:0140482,iron sensor activity,NOUN | NOUN | NOUN
39959,GO:0052825,"inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity",NOUN | NOUN | NOUN
39960,GO:0102352,phosphatidate kinase activity,NOUN | NOUN | NOUN
39961,GO:0014912,negative regulation of smooth muscle cell migration,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
39962,GO:0047259,glucomannan 4-beta-mannosyltransferase activity,NOUN | NOUN | NOUN
39963,GO:1903838,negative regulation of mRNA 3'-UTR binding,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
39964,GO:2000984,negative regulation of ATP citrate synthase activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
39965,GO:0030673,axolemma,NOUN
39966,GO:0008851,ethanolamine ammonia-lyase activity,NOUN | NOUN | NOUN
39967,GO:0071743,"IgE immunoglobulin complex, circulating",NOUN | NOUN | PUNCT | VERB
39968,GO:0097587,MutLgamma complex,PROPN | NOUN
39969,GO:2000269,regulation of fibroblast apoptotic process,NOUN | ADP | NOUN | ADJ | NOUN
39970,GO:0090352,regulation of nitrate assimilation,NOUN | ADP | NOUN | NOUN
39971,GO:0015816,glycine transport,NOUN | NOUN
39972,GO:0102592,delphinidin 7-O-(6-O-(4-O-(glucosyl)-oxybenzoyl)-glucoside) acyltransferase (acyl-glucose dependent activity,NOUN | NOUN | NOUN | NOUN | ADJ | NOUN
39973,GO:0072386,plus-end-directed organelle transport along microtubule,ADJ | NOUN | NOUN | ADP | NOUN
39974,GO:0044095,host cell nucleoplasm,NOUN | NOUN | NOUN
39975,GO:0004148,dihydrolipoyl dehydrogenase activity,NOUN | NOUN | NOUN
39976,GO:0035765,motor neuron precursor migration involved in dorsal motor nucleus of vagus nerve formation,NOUN | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
39977,GO:0110029,negative regulation of meiosis I,ADJ | NOUN | ADP | NOUN | PRON
39978,GO:0040025,vulval development,ADJ | NOUN
39979,GO:0032961,negative regulation of inositol trisphosphate biosynthetic process,ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
39980,GO:0003941,L-serine ammonia-lyase activity,NOUN | NOUN | NOUN
39981,GO:0010121,arginine catabolic process to proline via ornithine,NOUN | ADJ | NOUN | PART | VERB | ADP | NOUN
39982,GO:0061138,morphogenesis of a branching epithelium,NOUN | ADP | DET | VERB | NOUN
39983,GO:0090256,regulation of cell proliferation involved in imaginal disc-derived wing morphogenesis,NOUN | ADP | NOUN | NOUN | VERB | ADP | ADJ | ADJ | NOUN | NOUN
39984,GO:0070251,pristanate-CoA ligase activity,NOUN | NOUN | NOUN
39985,GO:1900660,positive regulation of emericellamide biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
39986,GO:1905736,negative regulation of L-proline import across plasma membrane,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
39987,GO:0036158,outer dynein arm assembly,ADJ | NOUN | NOUN | NOUN
39988,GO:0008883,glutamyl-tRNA reductase activity,NOUN | NOUN | NOUN
39989,GO:2001186,"negative regulation of CD8-positive, alpha-beta T cell activation",ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN | NOUN
39990,GO:0086099,phospholipase C-activating angiotensin-activated signaling pathway involved in heart process,NOUN | VERB | NOUN | NOUN | NOUN | ADJ | ADP | NOUN | NOUN
39991,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",ADJ | NOUN | NOUN | NOUN | NOUN
39992,GO:0010031,circumnutation,NOUN
39993,GO:0045637,regulation of myeloid cell differentiation,NOUN | ADP | NOUN | NOUN | NOUN
39994,GO:0050975,sensory perception of touch,ADJ | NOUN | ADP | NOUN
39995,GO:0001565,phorbol ester receptor activity,NOUN | NOUN | NOUN | NOUN
39996,GO:0048513,animal organ development,NOUN | NOUN | NOUN
39997,GO:0102979,homofuraneol oxidoreductase activity,NOUN | NOUN | NOUN
39998,GO:0043449,cellular alkene metabolic process,ADJ | NOUN | ADJ | NOUN
39999,GO:1901597,response to carbendazim,NOUN | ADP | NOUN
40000,GO:1905609,positive regulation of smooth muscle cell-matrix adhesion,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
40001,GO:0032822,positive regulation of natural killer cell proliferation involved in immune response,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN
40002,GO:0033188,sphingomyelin synthase activity,NOUN | NOUN | NOUN
40003,GO:0008198,ferrous iron binding,ADJ | NOUN | NOUN
40004,GO:0030339,fatty-acyl-ethyl-ester synthase activity,NOUN | NOUN | NOUN
40005,GO:0060420,regulation of heart growth,NOUN | ADP | NOUN | NOUN
40006,GO:0106300,protein-DNA covalent cross-linking repair,NOUN | NOUN | NOUN | NOUN
40007,GO:0004359,glutaminase activity,NOUN | NOUN
40008,GO:0070104,negative regulation of interleukin-6-mediated signaling pathway,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40009,GO:0051495,positive regulation of cytoskeleton organization,ADJ | NOUN | ADP | NOUN | NOUN
40010,GO:0043978,histone H2A-K9 acetylation,NOUN | NOUN | NOUN
40011,GO:0000227,oxaloacetate secondary active transmembrane transporter activity,NOUN | ADJ | ADJ | NOUN | NOUN | NOUN
40012,GO:0071059,alpha6-beta1 integrin-CD151 complex,NOUN | NOUN | ADJ
40013,GO:0009987,cellular process,ADJ | NOUN
40014,GO:0044167,host cell endoplasmic reticulum membrane,NOUN | NOUN | NOUN | NOUN | NOUN
40015,GO:0044060,regulation of endocrine process,NOUN | ADP | ADJ | NOUN
40016,GO:2000377,regulation of reactive oxygen species metabolic process,NOUN | ADP | ADJ | NOUN | NOUN | ADJ | NOUN
40017,GO:0030350,iron-responsive element binding,ADJ | NOUN | NOUN
40018,GO:0008893,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity",NOUN | NOUN | NOUN
40019,GO:0021906,hindbrain-spinal cord boundary formation,NOUN | NOUN | NOUN | NOUN
40020,GO:0030149,sphingolipid catabolic process,ADJ | ADJ | NOUN
40021,GO:1903452,positive regulation of G1 to G0 transition,ADJ | NOUN | ADP | NOUN | ADP | PROPN | NOUN
40022,GO:0072285,mesenchymal to epithelial transition involved in metanephric renal vesicle formation,ADJ | ADP | ADJ | NOUN | VERB | ADP | ADJ | ADJ | NOUN | NOUN
40023,GO:0031256,leading edge membrane,ADJ | NOUN | NOUN
40024,GO:1903613,regulation of protein tyrosine phosphatase activity,NOUN | ADP | NOUN | NOUN | NOUN | NOUN
40025,GO:0048207,"vesicle targeting, rough ER to cis-Golgi",NOUN | NOUN | ADJ | NOUN | ADP | NOUN
40026,GO:0009161,ribonucleoside monophosphate metabolic process,NOUN | NOUN | ADJ | NOUN
40027,GO:0003034,detection of increased carbon dioxide by aortic body chemoreceptor signaling,NOUN | ADP | VERB | NOUN | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
40028,GO:0005951,carbamoyl-phosphate synthase complex,NOUN | NOUN | NOUN
40029,GO:0046604,positive regulation of mitotic centrosome separation,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
40030,GO:0005946,"alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)",NOUN | NOUN | NOUN | NOUN
40031,GO:0014732,skeletal muscle atrophy,ADJ | NOUN | NOUN
40032,GO:1900856,negative regulation of fumitremorgin B biosynthetic process,ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
40033,GO:1990647,C/EBP complex,PROPN | NOUN
40034,GO:0003364,lamellipodium assembly involved in mesendodermal cell migration,NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN
40035,GO:0062086,regulation of vein smooth muscle contraction,NOUN | ADP | NOUN | ADJ | NOUN | NOUN
40036,GO:0099617,matrix side of mitochondrial inner membrane,NOUN | NOUN | ADP | ADJ | ADJ | NOUN
40037,GO:1990272,anti-Mullerian hormone receptor activity,ADJ | NOUN | NOUN | NOUN
40038,GO:0097502,mannosylation,NOUN
40039,GO:0043233,organelle lumen,X | X
40040,GO:1901877,negative regulation of calcium ion binding,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40041,GO:0070181,small ribosomal subunit rRNA binding,ADJ | ADJ | NOUN | NOUN | NOUN
40042,GO:0035211,spermathecum morphogenesis,ADJ | NOUN
40043,GO:0160010,protein de-2-hydroxyisobutyrylase activity,NOUN | NOUN | NOUN
40044,GO:1904045,cellular response to aldosterone,ADJ | NOUN | ADP | NOUN
40045,GO:1905493,regulation of G-quadruplex DNA binding,NOUN | ADP | ADJ | NOUN | NOUN
40046,GO:1904611,"cellular response to 3,3',4,4',5-pentachlorobiphenyl",ADJ | NOUN | ADP | NOUN
40047,GO:0008147,structural constituent of bone,ADJ | NOUN | ADP | NOUN
40048,GO:0043495,protein-membrane adaptor activity,NOUN | NOUN | NOUN
40049,GO:0097138,BAD-BCL-2 complex,PROPN | NOUN
40050,GO:1903211,mitotic recombination involved in replication fork processing,ADJ | NOUN | ADJ | ADP | NOUN | NOUN | NOUN
40051,GO:0006273,lagging strand elongation,VERB | NOUN | NOUN
40052,GO:0030070,insulin processing,NOUN | NOUN
40053,GO:0052687,(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (ADP-forming) activity,NOUN | NOUN | NOUN | NOUN
40054,GO:1901969,positive regulation of polynucleotide 3'-phosphatase activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40055,GO:1990576,G protein-coupled glucose receptor activity,NOUN | VERB | NOUN | NOUN | NOUN
40056,GO:0061499,outer plaque of mitotic spindle pole body,ADJ | NOUN | ADP | ADJ | ADJ | NOUN | NOUN
40057,GO:0033356,UDP-L-arabinose metabolic process,NOUN | ADJ | NOUN
40058,GO:0033623,regulation of integrin activation,NOUN | ADP | NOUN | NOUN
40059,GO:0120296,peptide dopaminyltransferase activity,NOUN | NOUN | NOUN
40060,GO:1901252,regulation of intracellular transport of viral material,NOUN | ADP | ADJ | NOUN | ADP | ADJ | NOUN
40061,GO:0050275,scopoletin glucosyltransferase activity,NOUN | NOUN | NOUN
40062,GO:0070119,ciliary neurotrophic factor binding,ADJ | ADJ | NOUN | NOUN
40063,GO:0098624,3'-phosphoadenylylselenate reductase activity,NOUN | NOUN | NOUN
40064,GO:0050578,(R)-2-hydroxyacid dehydrogenase activity,NOUN | NOUN | NOUN
40065,GO:0047917,GDP-glucosidase activity,NOUN | NOUN
40066,GO:1904433,negative regulation of ferrous iron binding,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40067,GO:0001772,immunological synapse,ADJ | NOUN
40068,GO:0044284,mitochondrial crista junction,ADJ | NOUN | NOUN
40069,GO:0033723,fluoroacetaldehyde dehydrogenase activity,NOUN | NOUN | NOUN
40070,GO:0005685,U1 snRNP,NOUN | NOUN
40071,GO:0003200,endocardial cushion to mesenchymal transition involved in heart chamber septation,ADJ | NOUN | ADP | ADJ | NOUN | VERB | ADP | NOUN | NOUN | NOUN
40072,GO:0006061,sorbitol biosynthetic process,ADJ | ADJ | NOUN
40073,GO:0034575,4-isopropylaniline dehydrogenase activity,NOUN | NOUN | NOUN
40074,GO:0035640,exploration behavior,NOUN | NOUN
40075,GO:0008139,nuclear localization sequence binding,ADJ | NOUN | NOUN | NOUN
40076,GO:1902183,regulation of shoot apical meristem development,NOUN | ADP | VERB | ADJ | X | NOUN
40077,GO:1903499,regulation of mitotic actomyosin contractile ring assembly,NOUN | ADP | ADJ | NOUN | ADJ | NOUN | NOUN
40078,GO:0032090,Pyrin domain binding,NOUN | NOUN | NOUN
40079,GO:0043994,histone acetyltransferase activity (H3-K23 specific),NOUN | NOUN | NOUN | NOUN | ADJ
40080,GO:0080183,response to photooxidative stress,NOUN | ADP | ADJ | NOUN
40081,GO:0000705,achiasmate meiosis I,NOUN | NOUN | NOUN
40082,GO:0018032,protein amidation,NOUN | NOUN
40083,GO:0009229,thiamine diphosphate biosynthetic process,NOUN | NOUN | ADJ | NOUN
40084,GO:0016301,kinase activity,NOUN | NOUN
40085,GO:0008284,positive regulation of cell population proliferation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40086,GO:0010020,chloroplast fission,NOUN | NOUN
40087,GO:0050135,NAD(P)+ nucleosidase activity,NOUN | NOUN | NOUN
40088,GO:0097104,postsynaptic membrane assembly,ADJ | NOUN | NOUN
40089,GO:0043755,alpha-ribazole phosphatase activity,NOUN | NOUN | NOUN
40090,GO:0003355,cilium movement involved in otolith formation,NOUN | NOUN | VERB | ADP | NOUN | NOUN
40091,GO:0035254,glutamate receptor binding,NOUN | NOUN | VERB
40092,GO:0060556,regulation of vitamin D biosynthetic process,NOUN | ADP | NOUN | NOUN | ADJ | NOUN
40093,GO:0072047,proximal/distal pattern formation involved in nephron development,ADJ | NOUN | NOUN | VERB | ADP | NOUN | NOUN
40094,GO:2001103,maltohexaose transport,NOUN | NOUN
40095,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
40096,GO:0070445,regulation of oligodendrocyte progenitor proliferation,NOUN | ADP | NOUN | NOUN | NOUN
40097,GO:0008779,acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity,NOUN | NOUN | NOUN
40098,GO:0072709,cellular response to sorbitol,ADJ | NOUN | ADP | NOUN
40099,GO:0018475,"trans-2-methyl-5-isopropylhexa-2,5-dienal dehydrogenase activity",NOUN | NOUN | NOUN
40100,GO:0002167,VRK3/VHR/ERK complex,NOUN | NOUN
40101,GO:0007412,axon target recognition,NOUN | NOUN | NOUN
40102,GO:1990010,compound eye retinal cell apoptotic process,NOUN | NOUN | ADJ | NOUN | ADJ | NOUN
40103,GO:0097688,glutamate receptor clustering,NOUN | NOUN | NOUN
40104,GO:0015889,cobalamin transport,NOUN | NOUN
40105,GO:0047194,indoleacetylglucose-inositol O-acyltransferase activity,NOUN | NOUN | NOUN
40106,GO:0035899,negative regulation of blood coagulation in another organism,ADJ | NOUN | ADP | NOUN | NOUN | ADP | DET | NOUN
40107,GO:0035209,pupal development,ADJ | NOUN
40108,GO:1905265,blasticidin S catabolic process,NOUN | NOUN | ADJ | NOUN
40109,GO:0001595,angiotensin receptor activity,NOUN | NOUN | NOUN
40110,GO:0018085,peptidyl-L-amino acid racemization,NOUN | NOUN | NOUN
40111,GO:0072577,endothelial cell apoptotic process,ADJ | NOUN | ADJ | NOUN
40112,GO:0075070,adhesion of symbiont hyphopodium to host,NOUN | ADP | NOUN | NOUN | ADP | NOUN
40113,GO:0140734,ammonium excretion,NOUN | NOUN
40114,GO:0072522,purine-containing compound biosynthetic process,NOUN | NOUN | ADJ | NOUN
40115,GO:0090443,FAR/SIN/STRIPAK complex,NOUN | NOUN
40116,GO:0034024,glutamate-putrescine ligase activity,NOUN | NOUN | NOUN
40117,GO:1903494,response to dehydroepiandrosterone,NOUN | ADP | NOUN
40118,GO:0022842,narrow pore channel activity,ADJ | NOUN | NOUN | NOUN
40119,GO:0047401,trithionate hydrolase activity,NOUN | NOUN | NOUN
40120,GO:0031465,Cul4B-RING E3 ubiquitin ligase complex,NOUN | NOUN | NOUN | NOUN | NOUN
40121,GO:0102564,aurachin C epoxide hydrolase/isomerase activity,NOUN | NOUN | NOUN | NOUN | NOUN
40122,GO:0004477,methenyltetrahydrofolate cyclohydrolase activity,NOUN | NOUN | NOUN
40123,GO:0048352,paraxial mesoderm structural organization,ADJ | NOUN | ADJ | NOUN
40124,GO:2000442,positive regulation of toll-like receptor 15 signaling pathway,ADJ | NOUN | ADP | NOUN | NOUN | NUM | NOUN | NOUN
40125,GO:0031878,type 1 somatostatin receptor binding,NOUN | NUM | NOUN | NOUN | VERB
40126,GO:0030604,1-deoxy-D-xylulose-5-phosphate reductoisomerase activity,NOUN | NOUN | NOUN
40127,GO:0035437,maintenance of protein localization in endoplasmic reticulum,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN
40128,GO:1904772,response to tetrachloromethane,NOUN | ADP | NOUN
40129,GO:0007492,endoderm development,NOUN | NOUN
40130,GO:0010209,vacuolar sorting signal binding,ADJ | NOUN | NOUN | NOUN
40131,GO:0060697,positive regulation of phospholipid catabolic process,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
40132,GO:0006434,seryl-tRNA aminoacylation,NOUN | NOUN
40133,GO:0072029,long nephron development,ADJ | ADJ | NOUN
40134,GO:1902036,regulation of hematopoietic stem cell differentiation,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
40135,GO:0008656,cysteine-type endopeptidase activator activity involved in apoptotic process,NOUN | NOUN | NOUN | NOUN | ADJ | ADP | ADJ | NOUN
40136,GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,NOUN | ADJ | ADJ | NOUN
40137,GO:0046902,regulation of mitochondrial membrane permeability,NOUN | ADP | ADJ | NOUN | NOUN
40138,GO:0018946,aerobic organosilicon metabolic process,ADJ | NOUN | ADJ | NOUN
40139,GO:0140209,zinc ion import into endoplasmic reticulum,NOUN | NOUN | NOUN | ADP | ADJ | NOUN
40140,GO:0043845,"DNA polymerase III, proofreading complex",NOUN | NOUN | NOUN | NOUN | NOUN
40141,GO:0046669,regulation of compound eye retinal cell programmed cell death,NOUN | ADP | NOUN | NOUN | ADJ | NOUN | VERB | NOUN | NOUN
40142,GO:0005091,guanyl-nucleotide exchange factor adaptor activity,NOUN | NOUN | NOUN | NOUN | NOUN
40143,GO:0000702,oxidized base lesion DNA N-glycosylase activity,VERB | NOUN | NOUN | NOUN | NOUN | NOUN
40144,GO:2000677,regulation of transcription regulatory region DNA binding,NOUN | ADP | NOUN | ADJ | NOUN | NOUN | NOUN
40145,GO:0032153,cell division site,NOUN | NOUN | NOUN
40146,GO:2000147,positive regulation of cell motility,ADJ | NOUN | ADP | NOUN | NOUN
40147,GO:0031931,TORC1 complex,NOUN | ADJ
40148,GO:0002616,regulation of macrophage antigen processing and presentation,NOUN | ADP | NOUN | NOUN | NOUN | CCONJ | NOUN
40149,GO:0140236,translation at presynapse,NOUN | ADP | NOUN
40150,GO:0001968,fibronectin binding,NOUN | NOUN
40151,GO:0046969,NAD-dependent histone deacetylase activity (H3-K9 specific),NOUN | NOUN | NOUN | NOUN | NOUN | ADJ
40152,GO:0010167,response to nitrate,NOUN | ADP | NOUN
40153,GO:0050585,4-hydroxymandelate synthase activity,NOUN | NOUN | NOUN
40154,GO:0033736,L-lysine 6-oxidase activity,NOUN | NOUN | NOUN
40155,GO:0075011,positive regulation of germ tube formation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40156,GO:1904215,regulation of protein import into chloroplast stroma,NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
40157,GO:0060917,regulation of (1->6)-beta-D-glucan biosynthetic process,NOUN | ADP | NOUN | ADJ | NOUN
40158,GO:0097020,COPII receptor activity,NOUN | NOUN | NOUN
40159,GO:0031455,glycine betaine metabolic process,NOUN | NOUN | ADJ | NOUN
40160,GO:1903399,positive regulation of m7G(5')pppN diphosphatase activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40161,GO:2000995,negative regulation of mannan catabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
40162,GO:1901077,regulation of relaxation of muscle,NOUN | ADP | NOUN | ADP | NOUN
40163,GO:0022855,protein-N(PI)-phosphohistidine-glucose phosphotransferase system transporter activity,NOUN | NOUN | NOUN | NOUN | NOUN
40164,GO:0102699,2-methylpropionitrile hydroxylase activity,NOUN | NOUN | NOUN
40165,GO:0047131,"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity",NOUN | NOUN | NOUN | NOUN | NOUN
40166,GO:0031738,XCR1 chemokine receptor binding,NOUN | NOUN | NOUN | VERB
40167,GO:0048246,macrophage chemotaxis,NOUN | NOUN
40168,GO:0090254,cell elongation involved in imaginal disc-derived wing morphogenesis,NOUN | NOUN | ADJ | ADP | ADJ | NOUN | NOUN | NOUN
40169,GO:0140135,mechanosensitive cation channel activity,ADJ | NOUN | NOUN | NOUN
40170,GO:0033531,stachyose metabolic process,ADJ | ADJ | NOUN
40171,GO:1901369,"cyclic 2,3-bisphospho-D-glycerate biosynthetic process",ADJ | NOUN | ADJ | NOUN
40172,GO:0042462,eye photoreceptor cell development,NOUN | NOUN | NOUN | NOUN
40173,GO:1900032,regulation of trichome patterning,NOUN | ADP | ADJ | NOUN
40174,GO:0072174,metanephric tubule formation,ADJ | NOUN | NOUN
40175,GO:2001246,negative regulation of phosphatidylcholine biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
40176,GO:0001326,replication of extrachromosomal circular DNA,NOUN | ADP | ADJ | ADJ | NOUN
40177,GO:0102195,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--D-lysine ligase activity,NOUN | NOUN | NOUN
40178,GO:0097111,endoplasmic reticulum-Golgi intermediate compartment organization,ADJ | NOUN | ADJ | NOUN | NOUN
40179,GO:0075280,regulation of uredinium development,NOUN | ADP | NOUN | NOUN
40180,GO:0061449,olfactory bulb tufted cell development,ADJ | NOUN | VERB | NOUN | NOUN
40181,GO:1990043,5' deoxyribonuclease (pyrimidine dimer) activity,NUM | NOUN | NOUN | NOUN | NOUN
40182,GO:0045576,mast cell activation,ADJ | NOUN | NOUN
40183,GO:0047892,flavone apiosyltransferase activity,NOUN | NOUN | NOUN
40184,GO:2001189,negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | ADP | NOUN | VERB | ADP | NOUN | NOUN | ADP | NOUN | VERB | NOUN
40185,GO:0071888,macrophage apoptotic process,NOUN | ADJ | NOUN
40186,GO:0102745,dihydrogeranylgeranyl-PP reductase activity,NOUN | NOUN | NOUN
40187,GO:0043561,regulation of translational initiation in response to osmotic stress,NOUN | ADP | ADJ | NOUN | ADP | NOUN | ADP | ADJ | NOUN
40188,GO:0060276,maintenance of stationary phase in response to toxin,NOUN | ADP | ADJ | NOUN | ADP | NOUN | ADP | NOUN
40189,GO:0032839,dendrite cytoplasm,ADJ | NOUN
40190,GO:0030289,protein phosphatase 4 complex,NOUN | NOUN | NUM | NOUN
40191,GO:0060599,lateral sprouting involved in mammary gland duct morphogenesis,ADJ | NOUN | VERB | ADP | ADJ | NOUN | NOUN | NOUN
40192,GO:0017040,N-acylsphingosine amidohydrolase activity,NOUN | NOUN | NOUN
40193,GO:0032766,NHE3/E3KARP/ACTN4 complex,PROPN | NOUN
40194,GO:0007286,spermatid development,ADJ | NOUN
40195,GO:0044229,host cell periplasmic space,NOUN | NOUN | ADJ | NOUN
40196,GO:0004474,malate synthase activity,NOUN | NOUN | NOUN
40197,GO:1902767,isoprenoid biosynthetic process via mevalonate,NOUN | ADJ | NOUN | ADP | NOUN
40198,GO:0061140,lung secretory cell differentiation,NOUN | NOUN | NOUN | NOUN
40199,GO:0022886,channel-forming ionophore activity,VERB | NOUN | NOUN
40200,GO:0048599,oocyte development,NOUN | NOUN
40201,GO:0019541,propionate metabolic process,ADJ | ADJ | NOUN
40202,GO:0045964,positive regulation of dopamine metabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
40203,GO:1905464,positive regulation of DNA duplex unwinding,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
40204,GO:0048273,mitogen-activated protein kinase p38 binding,NOUN | NOUN | NOUN | NOUN | VERB
40205,GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,NOUN | ADP | ADJ | NOUN | VERB | ADP | ADJ | NOUN | ADP | ADJ | NOUN
40206,GO:0021847,ventricular zone neuroblast division,ADJ | NOUN | NOUN | NOUN
40207,GO:0030963,"peptidyl-lysine dihydroxylation to 4,5-dihydroxy-L-lysine",NOUN | NOUN | ADP | NOUN
40208,GO:0002058,uracil binding,NOUN | VERB
40209,GO:0021756,striatum development,NOUN | NOUN
40210,GO:0042639,telogen,PROPN
40211,GO:0046872,metal ion binding,NOUN | NOUN | NOUN
40212,GO:0031929,TOR signaling,NOUN | NOUN
40213,GO:0099067,integral component of presynaptic endosome membrane,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
40214,GO:0043630,ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process,NOUN | NOUN | VERB | ADP | NOUN | NOUN | ADJ | NOUN
40215,GO:0051003,"ligase activity, forming nitrogen-metal bonds, forming coordination complexes",NOUN | NOUN | VERB | NOUN | PUNCT | NOUN | NOUN | NOUN
40216,GO:0042151,nematocyst,NOUN
40217,GO:1905707,negative regulation of mitochondrial ATP synthesis coupled proton transport,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | VERB | NOUN | NOUN
40218,GO:0032216,glucosaminyl-phosphatidylinositol O-acyltransferase activity,NOUN | NOUN | NOUN
40219,GO:0072023,thick ascending limb development,ADJ | NOUN | NOUN | NOUN
40220,GO:1990490,archaeal proton-transporting A-type ATPase complex,ADJ | NOUN | NOUN | NOUN | NOUN
40221,GO:0047087,protopine 6-monooxygenase activity,NOUN | NOUN | NOUN
40222,GO:0018525,4-hydroxybenzoyl-CoA reductase activity,NOUN | NOUN | NOUN
40223,GO:0047708,biotinidase activity,NOUN | NOUN
40224,GO:0047680,aryl-acylamidase activity,NOUN | NOUN
40225,GO:0048319,axial mesoderm morphogenesis,ADJ | NOUN | NOUN
40226,GO:0016205,selenocysteine methyltransferase activity,NOUN | NOUN | NOUN
40227,GO:0048304,positive regulation of isotype switching to IgG isotypes,ADJ | NOUN | ADP | NOUN | ADP | ADP | NOUN | NOUN
40228,GO:0015114,phosphate ion transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN | NOUN
40229,GO:0061323,cell proliferation involved in heart morphogenesis,NOUN | NOUN | ADJ | ADP | NOUN | NOUN
40230,GO:0004145,diamine N-acetyltransferase activity,NOUN | NOUN | NOUN
40231,GO:1905274,regulation of modification of postsynaptic actin cytoskeleton,NOUN | ADP | NOUN | ADP | ADJ | NOUN | NOUN
40232,GO:1901021,positive regulation of calcium ion transmembrane transporter activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
40233,GO:1902978,premeiotic DNA replication termination,ADJ | NOUN | NOUN | NOUN
